Datums;AdministrativiTeritorialasVienibasNosaukums;ATVK;ApstiprinataCOVID19infekcija;AktivaCOVID19infekcija;;;
2020.06.22.;Saldus novads;0840200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.22.;Saulkrastu novads;0801400;no 1 līdz 5;0;;;
2020.06.22.;Sējas novads;0809200;no 1 līdz 5;0;;;
2020.06.22.;Siguldas novads;0801601;11;no 1 līdz 5;;;
2020.06.22.;Skrīveru novads;0328200;no 1 līdz 5;0;;;
2020.06.22.;Skrundas novads;0621200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.22.;Smiltenes novads;0941600;13;no 1 līdz 5;;;
2020.06.22.;Stopiņu novads;0809600;14;no 1 līdz 5;;;
2020.06.22.;Strenču novads;0941800;0;0;;;
2020.06.22.;Talsu novads;0880200;no 1 līdz 5;0;;;
2020.06.22.;Tērvetes novads;0468900;0;0;;;
2020.06.22.;Tukuma novads;0900200;6;no 1 līdz 5;;;
2020.06.22.;Vaiņodes novads;0649300;0;0;;;
2020.06.22.;Valkas novads;0940200;no 1 līdz 5;0;;;
2020.06.22.;Valmiera;0250000;29;6;;;
2020.06.22.;Varakļānu novads;0701800;0;0;;;
2020.06.22.;Vārkavas novads;0769101;0;0;;;
2020.06.22.;Vecpiebalgas novads;0429300;no 1 līdz 5;no 1 līdz 5;;;
2020.06.22.;Vecumnieku novads;0409500;no 1 līdz 5;0;;;
2020.06.22.;Ventspils;0270000;no 1 līdz 5;0;;;
2020.06.22.;Ventspils novads;0980200;no 1 līdz 5;0;;;
2020.06.22.;Viesītes novads;0561800;0;0;;;
2020.06.22.;Viļakas novads;0381600;0;0;;;
2020.06.22.;Viļānu novads;0781800;0;0;;;
2020.06.22.;Zilupes novads;0681801;0;0;;;
2020.06.23.;Adrese nav norādīta;Nav;0;0;;;
2020.06.23.;Aglonas novads;0604300;0;0;;;
2020.06.23.;Aizkraukles novads;0320200;7;0;;;
2020.06.23.;Aizputes novads;0640600;no 1 līdz 5;0;;;
2020.06.23.;Aknīstes novads;0560800;0;0;;;
2020.06.23.;Alojas novads;0661000;no 1 līdz 5;0;;;
2020.06.23.;Alsungas novads;0624200;no 1 līdz 5;0;;;
2020.06.23.;Alūksnes novads;0360200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Amatas novads;0424701;no 1 līdz 5;0;;;
2020.06.23.;Apes novads;0360800;0;0;;;
2020.06.23.;Auces novads;0460800;0;0;;;
2020.06.23.;Ādažu novads;0804400;no 1 līdz 5;0;;;
2020.06.23.;Babītes novads;0804900;11;0;;;
2020.06.23.;Baldones novads;0800600;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Baltinavas novads;0384400;0;0;;;
2020.06.23.;Balvu novads;0380200;0;0;;;
2020.06.23.;Bauskas novads;0400200;17;9;;;
2020.06.23.;Beverīnas novads;0964700;no 1 līdz 5;0;;;
2020.06.23.;Brocēnu novads;0840601;0;0;;;
2020.06.23.;Burtnieku novads;0967101;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Carnikavas novads;0805200;no 1 līdz 5;0;;;
2020.06.23.;Cesvaines novads;0700800;0;0;;;
2020.06.23.;Cēsu novads;0420200;8;no 1 līdz 5;;;
2020.06.23.;Ciblas novads;0684901;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Dagdas novads;0601000;no 1 līdz 5;0;;;
2020.06.23.;Daugavpils;0050000;14;no 1 līdz 5;;;
2020.06.23.;Daugavpils novads;0440200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Dobeles novads;0460200;no 1 līdz 5;0;;;
2020.06.23.;Dundagas novads;0885100;0;0;;;
2020.06.23.;Durbes novads;0640801;no 1 līdz 5;0;;;
2020.06.23.;Engures novads;0905100;no 1 līdz 5;0;;;
2020.06.23.;Ērgļu novads;0705500;0;0;;;
2020.06.23.;Garkalnes novads;0806000;12;no 1 līdz 5;;;
2020.06.23.;Grobiņas novads;0641000;no 1 līdz 5;0;;;
2020.06.23.;Gulbenes novads;0500200;0;0;;;
2020.06.23.;Iecavas novads;0406400;no 1 līdz 5;0;;;
2020.06.23.;Ikšķiles novads;0740600;no 1 līdz 5;0;;;
2020.06.23.;Ilūkstes novads;0440801;0;0;;;
2020.06.23.;Inčukalna novads;0801800;0;0;;;
2020.06.23.;Jaunjelgavas novads;0321000;0;0;;;
2020.06.23.;Jaunpiebalgas novads;0425700;0;0;;;
2020.06.23.;Jaunpils novads;0905700;0;0;;;
2020.06.23.;Jelgava;0090000;27;no 1 līdz 5;;;
2020.06.23.;Jelgavas novads;0540200;8;no 1 līdz 5;;;
2020.06.23.;Jēkabpils;0110000;no 1 līdz 5;0;;;
2020.06.23.;Jēkabpils novads;0560200;0;0;;;
2020.06.23.;Jūrmala;0130000;39;no 1 līdz 5;;;
2020.06.23.;Kandavas novads;0901201;0;0;;;
2020.06.23.;Kārsavas novads;0681000;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Kocēnu novads;0960200;13;6;;;
2020.06.23.;Kokneses novads;0326100;no 1 līdz 5;0;;;
2020.06.23.;Krāslavas novads;0600202;0;0;;;
2020.06.23.;Krimuldas novads;0806900;0;0;;;
2020.06.23.;Krustpils novads;0566900;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Kuldīgas novads;0620200;6;no 1 līdz 5;;;
2020.06.23.;Ķeguma novads;0741001;no 1 līdz 5;0;;;
2020.06.23.;Ķekavas novads;0800800;19;no 1 līdz 5;;;
2020.06.23.;Lielvārdes novads;0741401;10;no 1 līdz 5;;;
2020.06.23.;Liepāja;0170000;26;no 1 līdz 5;;;
2020.06.23.;Limbažu novads;0660200;15;no 1 līdz 5;;;
2020.06.23.;Līgatnes novads;0421200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Līvānu novads;0761201;0;0;;;
2020.06.23.;Lubānas novads;0701400;0;0;;;
2020.06.23.;Ludzas novads;0680200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Madonas novads;0700200;0;0;;;
2020.06.23.;Mazsalacas novads;0961000;no 1 līdz 5;0;;;
2020.06.23.;Mālpils novads;0807400;no 1 līdz 5;0;;;
2020.06.23.;Mārupes novads;0807600;14;no 1 līdz 5;;;
2020.06.23.;Mērsraga novads;0887600;no 1 līdz 5;0;;;
2020.06.23.;Naukšēnu novads;0967300;0;0;;;
2020.06.23.;Neretas novads;0327100;no 1 līdz 5;0;;;
2020.06.23.;Nīcas novads;0647900;0;0;;;
2020.06.23.;Ogres novads;0740202;9;0;;;
2020.06.23.;Olaines novads;0801000;10;0;;;
2020.06.23.;Ozolnieku novads;0546701;10;no 1 līdz 5;;;
2020.06.23.;Pārgaujas novads;0427500;no 1 līdz 5;0;;;
2020.06.23.;Pāvilostas novads;0641401;0;0;;;
2020.06.23.;Pļaviņu novads;0321400;0;0;;;
2020.06.23.;Preiļu novads;0760202;no 1 līdz 5;0;;;
2020.06.23.;Priekules novads;0641600;no 1 līdz 5;0;;;
2020.06.23.;Priekuļu novads;0427300;46;39;;;
2020.06.23.;Raunas novads;0427700;no 1 līdz 5;0;;;
2020.06.23.;Rēzekne;0210000;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Rēzeknes novads;0780200;no 1 līdz 5;0;;;
2020.06.23.;Riebiņu novads;0766300;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Rīga;0010000;566;59;;;
2020.06.23.;Rojas novads;0888301;0;0;;;
2020.06.23.;Ropažu novads;0808400;no 1 līdz 5;0;;;
2020.06.23.;Rucavas novads;0648500;0;0;;;
2020.06.23.;Rugāju novads;0387500;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Rundāles novads;0407700;0;0;;;
2020.06.23.;Rūjienas novads;0961600;no 1 līdz 5;0;;;
2020.06.23.;Salacgrīvas novads;0661400;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Salas novads;0568700;0;0;;;
2020.06.23.;Salaspils novads;0801200;21;no 1 līdz 5;;;
2020.06.23.;Saldus novads;0840200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Saulkrastu novads;0801400;no 1 līdz 5;0;;;
2020.06.23.;Sējas novads;0809200;no 1 līdz 5;0;;;
2020.06.23.;Siguldas novads;0801601;11;no 1 līdz 5;;;
2020.06.23.;Skrīveru novads;0328200;no 1 līdz 5;0;;;
2020.06.23.;Skrundas novads;0621200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Smiltenes novads;0941600;13;no 1 līdz 5;;;
2020.06.23.;Stopiņu novads;0809600;14;no 1 līdz 5;;;
2020.06.23.;Strenču novads;0941800;0;0;;;
2020.06.23.;Talsu novads;0880200;no 1 līdz 5;0;;;
2020.06.23.;Tērvetes novads;0468900;0;0;;;
2020.06.23.;Tukuma novads;0900200;6;no 1 līdz 5;;;
2020.06.23.;Vaiņodes novads;0649300;0;0;;;
2020.06.23.;Valkas novads;0940200;no 1 līdz 5;0;;;
2020.06.23.;Valmiera;0250000;29;6;;;
2020.06.23.;Varakļānu novads;0701800;0;0;;;
2020.06.23.;Vārkavas novads;0769101;0;0;;;
2020.06.23.;Vecpiebalgas novads;0429300;no 1 līdz 5;no 1 līdz 5;;;
2020.06.23.;Vecumnieku novads;0409500;no 1 līdz 5;0;;;
2020.06.23.;Ventspils;0270000;no 1 līdz 5;0;;;
2020.06.23.;Ventspils novads;0980200;no 1 līdz 5;0;;;
2020.06.23.;Viesītes novads;0561800;0;0;;;
2020.06.23.;Viļakas novads;0381600;0;0;;;
2020.06.23.;Viļānu novads;0781800;0;0;;;
2020.06.23.;Zilupes novads;0681801;0;0;;;
2020.06.24.;Adrese nav norādīta;Nav;0;0;;;
2020.06.24.;Aglonas novads;0604300;0;0;;;
2020.06.24.;Aizkraukles novads;0320200;7;0;;;
2020.06.24.;Aizputes novads;0640600;no 1 līdz 5;0;;;
2020.06.24.;Aknīstes novads;0560800;0;0;;;
2020.06.24.;Alojas novads;0661000;no 1 līdz 5;0;;;
2020.06.24.;Alsungas novads;0624200;no 1 līdz 5;0;;;
2020.06.24.;Alūksnes novads;0360200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Amatas novads;0424701;no 1 līdz 5;0;;;
2020.06.24.;Apes novads;0360800;0;0;;;
2020.06.24.;Auces novads;0460800;0;0;;;
2020.06.24.;Ādažu novads;0804400;no 1 līdz 5;0;;;
2020.06.24.;Babītes novads;0804900;11;0;;;
2020.06.24.;Baldones novads;0800600;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Baltinavas novads;0384400;0;0;;;
2020.06.24.;Balvu novads;0380200;0;0;;;
2020.06.24.;Bauskas novads;0400200;17;9;;;
2020.06.24.;Beverīnas novads;0964700;no 1 līdz 5;0;;;
2020.06.24.;Brocēnu novads;0840601;0;0;;;
2020.06.24.;Burtnieku novads;0967101;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Carnikavas novads;0805200;no 1 līdz 5;0;;;
2020.06.24.;Cesvaines novads;0700800;0;0;;;
2020.06.24.;Cēsu novads;0420200;8;no 1 līdz 5;;;
2020.06.24.;Ciblas novads;0684901;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Dagdas novads;0601000;no 1 līdz 5;0;;;
2020.06.24.;Daugavpils;0050000;14;no 1 līdz 5;;;
2020.06.24.;Daugavpils novads;0440200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Dobeles novads;0460200;no 1 līdz 5;0;;;
2020.06.24.;Dundagas novads;0885100;0;0;;;
2020.06.24.;Durbes novads;0640801;no 1 līdz 5;0;;;
2020.06.24.;Engures novads;0905100;no 1 līdz 5;0;;;
2020.06.24.;Ērgļu novads;0705500;0;0;;;
2020.06.24.;Garkalnes novads;0806000;12;no 1 līdz 5;;;
2020.06.24.;Grobiņas novads;0641000;no 1 līdz 5;0;;;
2020.06.24.;Gulbenes novads;0500200;0;0;;;
2020.06.24.;Iecavas novads;0406400;no 1 līdz 5;0;;;
2020.06.24.;Ikšķiles novads;0740600;no 1 līdz 5;0;;;
2020.06.24.;Ilūkstes novads;0440801;0;0;;;
2020.06.24.;Inčukalna novads;0801800;0;0;;;
2020.06.24.;Jaunjelgavas novads;0321000;0;0;;;
2020.06.24.;Jaunpiebalgas novads;0425700;0;0;;;
2020.06.24.;Jaunpils novads;0905700;0;0;;;
2020.06.24.;Jelgava;0090000;27;no 1 līdz 5;;;
2020.06.24.;Jelgavas novads;0540200;8;no 1 līdz 5;;;
2020.06.24.;Jēkabpils;0110000;no 1 līdz 5;0;;;
2020.06.24.;Jēkabpils novads;0560200;0;0;;;
2020.06.24.;Jūrmala;0130000;39;no 1 līdz 5;;;
2020.06.24.;Kandavas novads;0901201;0;0;;;
2020.06.24.;Kārsavas novads;0681000;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Kocēnu novads;0960200;13;6;;;
2020.06.24.;Kokneses novads;0326100;no 1 līdz 5;0;;;
2020.06.24.;Krāslavas novads;0600202;0;0;;;
2020.06.24.;Krimuldas novads;0806900;0;0;;;
2020.06.24.;Krustpils novads;0566900;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Kuldīgas novads;0620200;6;no 1 līdz 5;;;
2020.06.24.;Ķeguma novads;0741001;no 1 līdz 5;0;;;
2020.06.24.;Ķekavas novads;0800800;19;no 1 līdz 5;;;
2020.06.24.;Lielvārdes novads;0741401;10;no 1 līdz 5;;;
2020.06.24.;Liepāja;0170000;26;no 1 līdz 5;;;
2020.06.24.;Limbažu novads;0660200;15;no 1 līdz 5;;;
2020.06.24.;Līgatnes novads;0421200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Līvānu novads;0761201;0;0;;;
2020.06.24.;Lubānas novads;0701400;0;0;;;
2020.06.24.;Ludzas novads;0680200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Madonas novads;0700200;0;0;;;
2020.06.24.;Mazsalacas novads;0961000;no 1 līdz 5;0;;;
2020.06.24.;Mālpils novads;0807400;no 1 līdz 5;0;;;
2020.06.24.;Mārupes novads;0807600;14;no 1 līdz 5;;;
2020.06.24.;Mērsraga novads;0887600;no 1 līdz 5;0;;;
2020.06.24.;Naukšēnu novads;0967300;0;0;;;
2020.06.24.;Neretas novads;0327100;no 1 līdz 5;0;;;
2020.06.24.;Nīcas novads;0647900;0;0;;;
2020.06.24.;Ogres novads;0740202;9;0;;;
2020.06.24.;Olaines novads;0801000;10;0;;;
2020.06.24.;Ozolnieku novads;0546701;10;no 1 līdz 5;;;
2020.06.24.;Pārgaujas novads;0427500;no 1 līdz 5;0;;;
2020.06.24.;Pāvilostas novads;0641401;0;0;;;
2020.06.24.;Pļaviņu novads;0321400;0;0;;;
2020.06.24.;Preiļu novads;0760202;no 1 līdz 5;0;;;
2020.06.24.;Priekules novads;0641600;no 1 līdz 5;0;;;
2020.06.24.;Priekuļu novads;0427300;46;39;;;
2020.06.24.;Raunas novads;0427700;no 1 līdz 5;0;;;
2020.06.24.;Rēzekne;0210000;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Rēzeknes novads;0780200;no 1 līdz 5;0;;;
2020.06.24.;Riebiņu novads;0766300;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Rīga;0010000;566;59;;;
2020.06.24.;Rojas novads;0888301;0;0;;;
2020.06.24.;Ropažu novads;0808400;no 1 līdz 5;0;;;
2020.06.24.;Rucavas novads;0648500;0;0;;;
2020.06.24.;Rugāju novads;0387500;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Rundāles novads;0407700;0;0;;;
2020.06.24.;Rūjienas novads;0961600;no 1 līdz 5;0;;;
2020.06.24.;Salacgrīvas novads;0661400;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Salas novads;0568700;0;0;;;
2020.06.24.;Salaspils novads;0801200;21;no 1 līdz 5;;;
2020.06.24.;Saldus novads;0840200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Saulkrastu novads;0801400;no 1 līdz 5;0;;;
2020.06.24.;Sējas novads;0809200;no 1 līdz 5;0;;;
2020.06.24.;Siguldas novads;0801601;11;no 1 līdz 5;;;
2020.06.24.;Skrīveru novads;0328200;no 1 līdz 5;0;;;
2020.06.24.;Skrundas novads;0621200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Smiltenes novads;0941600;13;no 1 līdz 5;;;
2020.06.24.;Stopiņu novads;0809600;14;no 1 līdz 5;;;
2020.06.24.;Strenču novads;0941800;0;0;;;
2020.06.24.;Talsu novads;0880200;no 1 līdz 5;0;;;
2020.06.24.;Tērvetes novads;0468900;0;0;;;
2020.06.24.;Tukuma novads;0900200;6;no 1 līdz 5;;;
2020.06.24.;Vaiņodes novads;0649300;0;0;;;
2020.06.24.;Valkas novads;0940200;no 1 līdz 5;0;;;
2020.06.24.;Valmiera;0250000;29;6;;;
2020.06.24.;Varakļānu novads;0701800;0;0;;;
2020.06.24.;Vārkavas novads;0769101;0;0;;;
2020.06.24.;Vecpiebalgas novads;0429300;no 1 līdz 5;no 1 līdz 5;;;
2020.06.24.;Vecumnieku novads;0409500;no 1 līdz 5;0;;;
2020.06.24.;Ventspils;0270000;no 1 līdz 5;0;;;
2020.06.24.;Ventspils novads;0980200;no 1 līdz 5;0;;;
2020.06.24.;Viesītes novads;0561800;0;0;;;
2020.06.24.;Viļakas novads;0381600;0;0;;;
2020.06.24.;Viļānu novads;0781800;0;0;;;
2020.06.24.;Zilupes novads;0681801;0;0;;;
2020.06.25.;Adrese nav norādīta;Nav;0;0;;;
2020.06.25.;Aglonas novads;0604300;0;0;;;
2020.06.25.;Aizkraukles novads;0320200;7;0;;;
2020.06.25.;Aizputes novads;0640600;no 1 līdz 5;0;;;
2020.06.25.;Aknīstes novads;0560800;0;0;;;
2020.06.25.;Alojas novads;0661000;no 1 līdz 5;0;;;
2020.06.25.;Alsungas novads;0624200;no 1 līdz 5;0;;;
2020.06.25.;Alūksnes novads;0360200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Amatas novads;0424701;no 1 līdz 5;0;;;
2020.06.25.;Apes novads;0360800;0;0;;;
2020.06.25.;Auces novads;0460800;0;0;;;
2020.06.25.;Ādažu novads;0804400;no 1 līdz 5;0;;;
2020.06.25.;Babītes novads;0804900;11;0;;;
2020.06.25.;Baldones novads;0800600;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Baltinavas novads;0384400;0;0;;;
2020.06.25.;Balvu novads;0380200;0;0;;;
2020.06.25.;Bauskas novads;0400200;17;9;;;
2020.06.25.;Beverīnas novads;0964700;no 1 līdz 5;0;;;
2020.06.25.;Brocēnu novads;0840601;0;0;;;
2020.06.25.;Burtnieku novads;0967101;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Carnikavas novads;0805200;no 1 līdz 5;0;;;
2020.06.25.;Cesvaines novads;0700800;0;0;;;
2020.06.25.;Cēsu novads;0420200;8;no 1 līdz 5;;;
2020.06.25.;Ciblas novads;0684901;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Dagdas novads;0601000;no 1 līdz 5;0;;;
2020.06.25.;Daugavpils;0050000;14;no 1 līdz 5;;;
2020.06.25.;Daugavpils novads;0440200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Dobeles novads;0460200;no 1 līdz 5;0;;;
2020.06.25.;Dundagas novads;0885100;0;0;;;
2020.06.25.;Durbes novads;0640801;no 1 līdz 5;0;;;
2020.06.25.;Engures novads;0905100;no 1 līdz 5;0;;;
2020.06.25.;Ērgļu novads;0705500;0;0;;;
2020.06.25.;Garkalnes novads;0806000;12;no 1 līdz 5;;;
2020.06.25.;Grobiņas novads;0641000;no 1 līdz 5;0;;;
2020.06.25.;Gulbenes novads;0500200;0;0;;;
2020.06.25.;Iecavas novads;0406400;no 1 līdz 5;0;;;
2020.06.25.;Ikšķiles novads;0740600;no 1 līdz 5;0;;;
2020.06.25.;Ilūkstes novads;0440801;0;0;;;
2020.06.25.;Inčukalna novads;0801800;0;0;;;
2020.06.25.;Jaunjelgavas novads;0321000;0;0;;;
2020.06.25.;Jaunpiebalgas novads;0425700;0;0;;;
2020.06.25.;Jaunpils novads;0905700;0;0;;;
2020.06.25.;Jelgava;0090000;27;no 1 līdz 5;;;
2020.06.25.;Jelgavas novads;0540200;8;no 1 līdz 5;;;
2020.06.25.;Jēkabpils;0110000;no 1 līdz 5;0;;;
2020.06.25.;Jēkabpils novads;0560200;0;0;;;
2020.06.25.;Jūrmala;0130000;39;no 1 līdz 5;;;
2020.06.25.;Kandavas novads;0901201;0;0;;;
2020.06.25.;Kārsavas novads;0681000;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Kocēnu novads;0960200;13;6;;;
2020.06.25.;Kokneses novads;0326100;no 1 līdz 5;0;;;
2020.06.25.;Krāslavas novads;0600202;0;0;;;
2020.06.25.;Krimuldas novads;0806900;0;0;;;
2020.06.25.;Krustpils novads;0566900;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Kuldīgas novads;0620200;6;no 1 līdz 5;;;
2020.06.25.;Ķeguma novads;0741001;no 1 līdz 5;0;;;
2020.06.25.;Ķekavas novads;0800800;19;no 1 līdz 5;;;
2020.06.25.;Lielvārdes novads;0741401;10;no 1 līdz 5;;;
2020.06.25.;Liepāja;0170000;26;no 1 līdz 5;;;
2020.06.25.;Limbažu novads;0660200;15;no 1 līdz 5;;;
2020.06.25.;Līgatnes novads;0421200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Līvānu novads;0761201;0;0;;;
2020.06.25.;Lubānas novads;0701400;0;0;;;
2020.06.25.;Ludzas novads;0680200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Madonas novads;0700200;0;0;;;
2020.06.25.;Mazsalacas novads;0961000;no 1 līdz 5;0;;;
2020.06.25.;Mālpils novads;0807400;no 1 līdz 5;0;;;
2020.06.25.;Mārupes novads;0807600;14;no 1 līdz 5;;;
2020.06.25.;Mērsraga novads;0887600;no 1 līdz 5;0;;;
2020.06.25.;Naukšēnu novads;0967300;0;0;;;
2020.06.25.;Neretas novads;0327100;no 1 līdz 5;0;;;
2020.06.25.;Nīcas novads;0647900;0;0;;;
2020.06.25.;Ogres novads;0740202;9;0;;;
2020.06.25.;Olaines novads;0801000;10;0;;;
2020.06.25.;Ozolnieku novads;0546701;10;no 1 līdz 5;;;
2020.06.25.;Pārgaujas novads;0427500;no 1 līdz 5;0;;;
2020.06.25.;Pāvilostas novads;0641401;0;0;;;
2020.06.25.;Pļaviņu novads;0321400;0;0;;;
2020.06.25.;Preiļu novads;0760202;no 1 līdz 5;0;;;
2020.06.25.;Priekules novads;0641600;no 1 līdz 5;0;;;
2020.06.25.;Priekuļu novads;0427300;46;39;;;
2020.06.25.;Raunas novads;0427700;no 1 līdz 5;0;;;
2020.06.25.;Rēzekne;0210000;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Rēzeknes novads;0780200;no 1 līdz 5;0;;;
2020.06.25.;Riebiņu novads;0766300;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Rīga;0010000;566;59;;;
2020.06.25.;Rojas novads;0888301;0;0;;;
2020.06.25.;Ropažu novads;0808400;no 1 līdz 5;0;;;
2020.06.25.;Rucavas novads;0648500;0;0;;;
2020.06.25.;Rugāju novads;0387500;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Rundāles novads;0407700;0;0;;;
2020.06.25.;Rūjienas novads;0961600;no 1 līdz 5;0;;;
2020.06.25.;Salacgrīvas novads;0661400;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Salas novads;0568700;0;0;;;
2020.06.25.;Salaspils novads;0801200;21;no 1 līdz 5;;;
2020.06.25.;Saldus novads;0840200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Saulkrastu novads;0801400;no 1 līdz 5;0;;;
2020.06.25.;Sējas novads;0809200;no 1 līdz 5;0;;;
2020.06.25.;Siguldas novads;0801601;11;no 1 līdz 5;;;
2020.06.25.;Skrīveru novads;0328200;no 1 līdz 5;0;;;
2020.06.25.;Skrundas novads;0621200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Smiltenes novads;0941600;13;no 1 līdz 5;;;
2020.06.25.;Stopiņu novads;0809600;14;no 1 līdz 5;;;
2020.06.25.;Strenču novads;0941800;0;0;;;
2020.06.25.;Talsu novads;0880200;no 1 līdz 5;0;;;
2020.06.25.;Tērvetes novads;0468900;0;0;;;
2020.06.25.;Tukuma novads;0900200;6;no 1 līdz 5;;;
2020.06.25.;Vaiņodes novads;0649300;0;0;;;
2020.06.25.;Valkas novads;0940200;no 1 līdz 5;0;;;
2020.06.25.;Valmiera;0250000;29;6;;;
2020.06.25.;Varakļānu novads;0701800;0;0;;;
2020.06.25.;Vārkavas novads;0769101;0;0;;;
2020.06.25.;Vecpiebalgas novads;0429300;no 1 līdz 5;no 1 līdz 5;;;
2020.06.25.;Vecumnieku novads;0409500;no 1 līdz 5;0;;;
2020.06.25.;Ventspils;0270000;no 1 līdz 5;0;;;
2020.06.25.;Ventspils novads;0980200;no 1 līdz 5;0;;;
2020.06.25.;Viesītes novads;0561800;0;0;;;
2020.06.25.;Viļakas novads;0381600;0;0;;;
2020.06.25.;Viļānu novads;0781800;0;0;;;
2020.06.25.;Zilupes novads;0681801;0;0;;;
2020.06.26.;Adrese nav norādīta;Nav;0;0;;;
2020.06.26.;Aglonas novads;0604300;0;0;;;
2020.06.26.;Aizkraukles novads;0320200;7;0;;;
2020.06.26.;Aizputes novads;0640600;no 1 līdz 5;0;;;
2020.06.26.;Aknīstes novads;0560800;0;0;;;
2020.06.26.;Alojas novads;0661000;no 1 līdz 5;0;;;
2020.06.26.;Alsungas novads;0624200;no 1 līdz 5;0;;;
2020.06.26.;Alūksnes novads;0360200;no 1 līdz 5;0;;;
2020.06.26.;Amatas novads;0424701;no 1 līdz 5;0;;;
2020.06.26.;Apes novads;0360800;0;0;;;
2020.06.26.;Auces novads;0460800;0;0;;;
2020.06.26.;Ādažu novads;0804400;no 1 līdz 5;0;;;
2020.06.26.;Babītes novads;0804900;11;0;;;
2020.06.26.;Baldones novads;0800600;no 1 līdz 5;no 1 līdz 5;;;
2020.06.26.;Baltinavas novads;0384400;0;0;;;
2020.06.26.;Balvu novads;0380200;0;0;;;
2020.06.26.;Bauskas novads;0400200;17;9;;;
2020.06.26.;Beverīnas novads;0964700;no 1 līdz 5;0;;;
2020.06.26.;Brocēnu novads;0840601;0;0;;;
2020.06.26.;Burtnieku novads;0967101;no 1 līdz 5;no 1 līdz 5;;;
2020.06.26.;Carnikavas novads;0805200;no 1 līdz 5;0;;;
2020.06.26.;Cesvaines novads;0700800;0;0;;;
2020.06.26.;Cēsu novads;0420200;8;no 1 līdz 5;;;
2020.06.26.;Ciblas novads;0684901;no 1 līdz 5;no 1 līdz 5;;;
2020.06.26.;Dagdas novads;0601000;no 1 līdz 5;0;;;
2020.06.26.;Daugavpils;0050000;14;no 1 līdz 5;;;
2020.06.26.;Daugavpils novads;0440200;no 1 līdz 5;no 1 līdz 5;;;
2020.06.26.;Dobeles novads;0460200;no 1 līdz 5;0;;;
2020.06.26.;Dundagas novads;0885100;0;0;;;
2020.06.26.;Durbes novads;0640801;no 1 līdz 5;0;;;
2020.06.26.;Engures novads;0905100;no 1 līdz 5;0;;;
2020.06.26.;Ērgļu novads;0705500;0;0;;;
2020.06.26.;Garkalnes novads;0806000;12;no 1 līdz 5;;;
2020.06.26.;Grobiņas novads;0641000;no 1 līdz 5;0;;;
2020.06.26.;Gulbenes novads;0500200;0;0;;;
2020.06.26.;Iecavas novads;0406400;no 1 līdz 5;0;;;
